session_id,customer_id,session_date,session_duration_minutes,pages_viewed,page_type,device_type,bounce_rate,time_on_page_seconds,cart_additions,cart_abandonment,search_queries,support_chat_initiated,email_clicks,app_rating_given
SESS_00010517,CUST_001645,2023-06-23 02:43:00,10,5,Home,Tablet,0.41,841.79,1,0,2,0,2,0
SESS_00010518,CUST_000825,2023-01-15 16:47:00,35,7,Product_Page,Mobile,0.58,2946.25,4,0,0,1,0,0
SESS_00010519,CUST_001323,2023-03-08 03:27:00,20,3,Home,Mobile,0.35,1683.57,0,1,3,0,1,0
SESS_00010520,CUST_000567,2024-01-28 05:01:00,11,2,Product_Page,Mobile,0.29,925.96,1,0,6,1,0,0
SESS_00010521,CUST_001722,2023-09-25 02:32:00,16,5,Product_Page,Mobile,0.72,1346.86,0,0,0,0,1,1
SESS_00010522,CUST_000665,2023-03-31 09:19:00,76,9,Search,Desktop,0.73,6397.57,0,0,5,0,2,0
SESS_00010523,CUST_000711,2023-04-15 03:31:00,13,2,Product_Page,Mobile,0.19,1094.32,0,1,0,0,0,1
SESS_00010524,CUST_001133,2023-03-09 02:22:00,43,6,Product_Page,Mobile,0.37,3619.68,2,0,6,1,0,0
SESS_00010525,CUST_001836,2023-12-23 10:26:00,33,4,Product_Page,Mobile,0.24,2777.89,1,0,3,0,0,1
SESS_00010526,CUST_000180,2023-10-24 04:59:00,2,1,Product_Page,Mobile,0.46,168.36,1,1,3,1,0,0
SESS_00010527,CUST_000372,2023-05-14 16:54:00,47,5,Cart,Desktop,0.6,3956.39,4,0,2,0,2,0
SESS_00010528,CUST_000627,2023-02-28 14:04:00,43,10,Search,Mobile,0.34,3619.68,1,0,1,0,1,0
SESS_00010529,CUST_000588,2023-06-04 06:54:00,83,16,Product_Page,Desktop,0.72,6986.82,0,0,0,0,2,0
SESS_00010530,CUST_000136,2023-10-01 18:01:00,33,4,Product_Page,Mobile,0.5,2777.89,0,0,2,0,1,0
SESS_00010531,CUST_001117,2023-04-08 02:20:00,11,3,Search,Mobile,0.58,925.96,0,0,3,0,1,0
SESS_00010532,CUST_000520,2023-10-16 19:53:00,55,18,Home,Tablet,0.18,4629.82,0,0,4,0,0,0
SESS_00010533,CUST_001403,2023-11-27 20:51:00,33,4,Search,Mobile,0.57,2777.89,0,1,3,0,0,0
SESS_00010534,CUST_000286,2023-07-31 18:38:00,25,12,Search,Mobile,0.22,2104.46,0,0,4,0,0,0
SESS_00010535,CUST_001733,2023-10-23 21:53:00,9,3,Home,Mobile,0.54,757.61,1,0,3,1,0,0
SESS_00010536,CUST_000383,2023-01-08 10:33:00,49,16,Product_Page,Desktop,0.67,4124.75,0,1,2,0,2,0
SESS_00010537,CUST_001563,2024-03-11 15:16:00,35,8,Product_Page,Mobile,0.4,2946.25,1,0,2,0,2,0
SESS_00010538,CUST_001056,2023-01-26 08:33:00,30,3,Product_Page,Desktop,0.21,2525.36,3,0,2,0,2,0
SESS_00010539,CUST_001288,2023-08-25 12:40:00,20,6,Product_Page,Mobile,0.52,1683.57,1,0,2,0,2,0
SESS_00010540,CUST_001927,2023-04-11 21:12:00,28,4,Search,Mobile,0.85,2357.0,1,1,3,0,3,0
SESS_00010541,CUST_000421,2023-10-16 00:53:00,40,20,Product_Page,Mobile,0.44,3367.14,2,0,4,0,1,0
SESS_00010542,CUST_000613,2024-01-06 14:11:00,3,1,Cart,Mobile,0.14,252.54,0,1,1,0,0,0
SESS_00010543,CUST_001147,2024-03-08 01:39:00,7,2,Home,Mobile,0.3,589.25,1,0,2,0,2,0
SESS_00010544,CUST_000747,2023-08-22 07:31:00,89,14,Product_Page,Desktop,0.26,7491.89,0,1,2,0,1,0
SESS_00010545,CUST_000348,2023-03-03 01:21:00,59,11,Search,Desktop,0.55,4966.53,1,1,3,0,3,0
SESS_00010546,CUST_001483,2024-02-08 22:14:00,15,2,Search,Mobile,0.28,1262.68,2,0,0,0,3,1
SESS_00010547,CUST_001839,2023-01-17 13:24:00,23,7,Product_Page,Mobile,0.72,1936.11,1,1,5,0,0,0
SESS_00010548,CUST_000733,2023-07-30 23:30:00,10,2,Product_Page,Desktop,0.42,841.79,0,1,1,1,0,0
SESS_00010549,CUST_001531,2024-03-03 11:12:00,20,6,Product_Page,Mobile,0.77,1683.57,0,0,1,0,0,1
SESS_00010550,CUST_000643,2023-05-05 11:25:00,51,25,Cart,Desktop,0.68,4293.11,1,1,5,1,4,0
SESS_00010551,CUST_000286,2024-01-23 13:30:00,10,2,Product_Page,Tablet,0.46,841.79,2,1,3,0,1,0
SESS_00010552,CUST_000497,2024-01-18 08:46:00,22,5,Product_Page,Mobile,0.72,1851.93,1,0,1,0,1,1
SESS_00010553,CUST_000985,2024-02-07 23:17:00,8,2,Product_Page,Desktop,0.38,673.43,0,0,4,0,0,0
SESS_00010554,CUST_001841,2023-05-11 18:39:00,28,5,Product_Page,Desktop,0.14,2357.0,0,1,1,1,1,0
SESS_00010555,CUST_000171,2023-02-04 01:42:00,73,9,Search,Desktop,0.88,6145.03,2,1,2,1,0,1
SESS_00010556,CUST_000402,2023-09-04 18:03:00,35,7,Home,Mobile,0.86,2946.25,2,0,4,0,2,0
SESS_00010557,CUST_001178,2023-12-16 17:02:00,41,20,Home,Desktop,0.86,3451.32,1,0,4,1,0,0
SESS_00010558,CUST_001357,2024-01-25 16:26:00,25,5,Home,Mobile,0.47,2104.46,1,0,4,0,1,0
SESS_00010559,CUST_000939,2023-04-13 17:23:00,116,23,Home,Desktop,0.37,9764.71,1,0,3,0,3,1
SESS_00010560,CUST_001727,2024-01-16 09:42:00,35,5,Search,Mobile,0.26,2946.25,1,1,2,0,1,0
SESS_00010561,CUST_000116,2024-01-08 00:07:00,93,31,Home,Desktop,0.54,7828.61,0,0,4,0,0,1
SESS_00010562,CUST_000666,2024-01-09 07:39:00,12,3,Search,Desktop,0.63,1010.14,1,0,0,0,0,0
SESS_00010563,CUST_001798,2023-04-22 05:56:00,9,2,Search,Mobile,0.4,757.61,0,0,3,0,1,0
SESS_00010564,CUST_001460,2024-01-23 19:51:00,57,19,Home,Desktop,0.18,4798.18,1,1,1,0,0,0
SESS_00010565,CUST_001692,2023-08-01 00:50:00,45,22,Home,Desktop,0.82,3788.03,1,0,4,0,0,1
SESS_00010566,CUST_001420,2024-01-01 04:18:00,52,7,Cart,Desktop,0.66,4377.28,0,0,1,0,2,0
SESS_00010567,CUST_001686,2023-02-13 15:57:00,7,1,Home,Mobile,0.38,589.25,1,1,4,0,1,1
SESS_00010568,CUST_001929,2023-06-02 18:17:00,22,7,Cart,Mobile,0.86,1851.93,2,0,1,0,4,0
SESS_00010569,CUST_001029,2023-05-01 23:58:00,6,1,Product_Page,Mobile,0.39,505.07,0,1,6,0,0,0
SESS_00010570,CUST_000469,2023-05-03 16:38:00,60,30,Product_Page,Desktop,0.71,5050.71,2,1,0,0,1,0
SESS_00010571,CUST_000215,2023-12-09 01:23:00,30,5,Product_Page,Desktop,0.84,2525.36,0,0,3,0,1,0
SESS_00010572,CUST_000257,2023-04-06 14:42:00,49,16,Cart,Desktop,0.74,4124.75,1,0,1,0,1,0
SESS_00010573,CUST_000566,2024-02-15 18:44:00,22,2,Product_Page,Mobile,0.8,1851.93,2,1,0,0,2,1
SESS_00010574,CUST_001061,2023-12-09 15:22:00,61,12,Cart,Desktop,0.83,5134.89,0,0,2,0,3,0
SESS_00010575,CUST_001776,2023-06-08 22:54:00,44,11,Home,Mobile,0.16,3703.86,1,1,4,0,1,0
SESS_00010576,CUST_001308,2023-04-22 12:13:00,12,4,Product_Page,Mobile,0.28,1010.14,1,1,3,1,0,0
SESS_00010577,CUST_001652,2023-06-14 22:01:00,19,6,Product_Page,Tablet,0.84,1599.39,2,1,4,1,1,0
SESS_00010578,CUST_001415,2024-03-14 09:25:00,30,6,Product_Page,Mobile,0.16,2525.36,2,1,2,0,3,0
SESS_00010579,CUST_001050,2023-12-31 03:31:00,42,6,Product_Page,Mobile,0.86,3535.5,2,1,2,0,2,0
SESS_00010580,CUST_001514,2024-01-14 07:45:00,24,8,Product_Page,Desktop,0.11,2020.29,2,1,1,0,2,0
SESS_00010581,CUST_001665,2023-07-23 11:30:00,7,3,Product_Page,Mobile,0.24,589.25,0,0,1,0,3,0
SESS_00010582,CUST_000606,2023-02-10 16:30:00,34,4,Product_Page,Desktop,0.69,2862.07,3,1,3,0,0,0
SESS_00010583,CUST_000606,2024-01-19 22:31:00,31,6,Home,Mobile,0.32,2609.54,2,0,0,0,0,0
SESS_00010584,CUST_001056,2023-06-07 04:24:00,48,8,Product_Page,Desktop,0.45,4040.57,1,0,2,0,0,0
SESS_00010585,CUST_000946,2023-11-05 16:55:00,108,27,Product_Page,Desktop,0.45,9091.28,1,0,0,0,1,0
SESS_00010586,CUST_000465,2023-07-14 05:02:00,16,3,Product_Page,Desktop,0.61,1346.86,3,1,2,0,3,0
SESS_00010587,CUST_001829,2024-03-06 03:43:00,22,11,Product_Page,Desktop,0.46,1851.93,0,0,2,0,1,1
SESS_00010588,CUST_001793,2023-05-12 05:15:00,5,1,Product_Page,Mobile,0.22,420.89,1,1,0,0,1,0
SESS_00010589,CUST_001540,2023-10-14 02:35:00,37,5,Home,Desktop,0.8,3114.61,0,0,4,0,0,0
SESS_00010590,CUST_001563,2024-02-02 20:28:00,26,3,Product_Page,Desktop,0.71,2188.64,2,0,1,1,2,0
SESS_00010591,CUST_001818,2024-01-29 12:03:00,43,5,Home,Mobile,0.86,3619.68,1,0,2,0,0,0
SESS_00010592,CUST_000479,2024-01-05 09:25:00,14,1,Product_Page,Mobile,0.17,1178.5,1,1,2,0,2,0
SESS_00010593,CUST_001908,2024-02-11 03:28:00,73,12,Home,Desktop,0.33,6145.03,0,0,2,0,1,0
SESS_00010594,CUST_000006,2023-04-03 07:25:00,58,11,Home,Tablet,0.14,4882.36,2,1,0,0,0,1
SESS_00010595,CUST_000497,2023-11-20 18:53:00,29,3,Product_Page,Mobile,0.83,2441.18,1,0,3,1,0,1
SESS_00010596,CUST_000455,2023-08-11 18:37:00,29,4,Product_Page,Mobile,0.18,2441.18,0,0,3,0,6,0
SESS_00010597,CUST_000251,2024-01-06 14:35:00,30,4,Cart,Mobile,0.16,2525.36,1,0,1,0,2,0
SESS_00010598,CUST_000075,2023-01-09 03:56:00,31,4,Home,Mobile,0.68,2609.54,1,0,3,0,1,0
SESS_00010599,CUST_000546,2023-06-20 06:34:00,50,8,Product_Page,Tablet,0.57,4208.93,1,0,6,0,3,0
SESS_00010600,CUST_000499,2023-03-09 04:58:00,7,1,Product_Page,Mobile,0.73,589.25,0,0,0,0,0,0
SESS_00010601,CUST_000971,2023-06-08 00:09:00,34,11,Product_Page,Mobile,0.8,2862.07,2,0,2,0,0,0
SESS_00010602,CUST_000500,2023-02-09 12:17:00,17,8,Home,Mobile,0.14,1431.04,2,0,2,0,2,1
SESS_00010603,CUST_000452,2023-06-30 22:36:00,5,2,Home,Mobile,0.63,420.89,1,0,3,0,0,0
SESS_00010604,CUST_001128,2023-02-06 16:04:00,6,2,Home,Tablet,0.57,505.07,2,0,2,0,1,0
SESS_00010605,CUST_001936,2023-03-05 20:03:00,24,12,Product_Page,Mobile,0.62,2020.29,0,0,1,0,0,0
SESS_00010606,CUST_000374,2023-06-14 07:35:00,16,5,Home,Desktop,0.41,1346.86,0,0,1,0,0,0
SESS_00010607,CUST_001400,2023-12-22 00:54:00,21,5,Home,Mobile,0.87,1767.75,2,0,1,0,1,1
SESS_00010608,CUST_000854,2023-11-17 18:28:00,111,18,Product_Page,Desktop,0.41,9343.82,0,0,3,0,1,0
SESS_00010609,CUST_000727,2024-03-03 20:21:00,87,29,Cart,Desktop,0.8,7323.53,2,1,3,0,2,0
SESS_00010610,CUST_001419,2023-07-23 22:42:00,58,14,Product_Page,Desktop,0.69,4882.36,0,0,0,0,0,1
SESS_00010611,CUST_000533,2023-06-30 10:57:00,54,18,Cart,Tablet,0.62,4545.64,2,0,5,0,0,0
SESS_00010612,CUST_001594,2023-02-04 16:43:00,54,6,Home,Tablet,0.32,4545.64,0,0,0,0,1,1
SESS_00010613,CUST_000019,2023-10-08 22:56:00,22,3,Home,Mobile,0.37,1851.93,0,1,1,0,0,0
SESS_00010614,CUST_000695,2023-06-01 08:33:00,29,9,Search,Mobile,0.34,2441.18,1,0,3,1,1,0
SESS_00010615,CUST_000611,2023-10-05 15:04:00,34,11,Home,Mobile,0.44,2862.07,1,0,2,0,2,0
SESS_00010616,CUST_000371,2023-10-31 10:51:00,4,1,Product_Page,Mobile,0.41,336.71,2,0,2,0,0,0
SESS_00010617,CUST_001352,2023-01-14 17:44:00,21,10,Home,Desktop,0.14,1767.75,0,1,1,0,0,0
SESS_00010618,CUST_001996,2023-11-11 18:32:00,21,2,Product_Page,Mobile,0.53,1767.75,1,0,2,0,2,0
SESS_00010619,CUST_001875,2023-06-16 05:57:00,32,6,Home,Mobile,0.15,2693.71,2,0,1,0,0,0
SESS_00010620,CUST_000180,2023-11-06 23:45:00,36,5,Search,Mobile,0.11,3030.43,1,1,1,0,1,0
SESS_00010621,CUST_001698,2023-10-02 00:11:00,18,2,Product_Page,Mobile,0.87,1515.21,0,1,1,0,1,0
SESS_00010622,CUST_001674,2023-03-21 15:17:00,15,3,Cart,Mobile,0.37,1262.68,1,0,2,0,0,0
SESS_00010623,CUST_000161,2024-01-15 16:55:00,18,6,Home,Mobile,0.25,1515.21,1,1,1,0,1,1
SESS_00010624,CUST_001825,2023-05-18 06:59:00,49,7,Search,Desktop,0.68,4124.75,0,0,1,0,2,0
SESS_00010625,CUST_000040,2024-02-11 08:32:00,22,2,Search,Desktop,0.47,1851.93,0,0,2,0,1,0
SESS_00010626,CUST_001600,2024-02-21 09:34:00,24,8,Cart,Mobile,0.24,2020.29,1,0,2,0,2,0
SESS_00010627,CUST_001228,2023-12-17 12:56:00,34,11,Home,Mobile,0.32,2862.07,1,1,1,0,3,0
SESS_00010628,CUST_000169,2023-10-09 11:37:00,29,7,Product_Page,Desktop,0.31,2441.18,0,0,1,1,0,0
SESS_00010629,CUST_001265,2023-11-22 07:17:00,31,10,Home,Mobile,0.4,2609.54,1,0,1,0,1,0
SESS_00010630,CUST_001871,2023-09-07 04:20:00,107,21,Product_Page,Desktop,0.52,9007.11,0,0,1,0,1,0
SESS_00010631,CUST_000910,2023-04-11 00:27:00,16,2,Cart,Mobile,0.32,1346.86,0,0,1,1,1,0
SESS_00010632,CUST_000766,2023-07-05 20:45:00,26,13,Home,Mobile,0.31,2188.64,1,0,3,0,1,0
SESS_00010633,CUST_001376,2023-10-28 01:34:00,5,1,Search,Mobile,0.35,420.89,0,0,2,0,1,0
SESS_00010634,CUST_000481,2023-11-20 09:10:00,99,24,Product_Page,Desktop,0.44,8333.68,2,0,1,1,1,0
SESS_00010635,CUST_001123,2023-08-31 19:30:00,30,10,Product_Page,Mobile,0.32,2525.36,2,1,1,0,0,0
SESS_00010636,CUST_000772,2023-04-02 10:41:00,33,6,Product_Page,Mobile,0.52,2777.89,0,0,2,0,3,0
SESS_00010637,CUST_000319,2023-03-09 18:58:00,33,5,Cart,Mobile,0.31,2777.89,0,1,2,0,2,0
SESS_00010638,CUST_000333,2023-05-23 16:38:00,7,1,Search,Mobile,0.11,589.25,0,0,6,0,1,1
SESS_00010639,CUST_000282,2023-06-03 10:23:00,16,2,Product_Page,Mobile,0.32,1346.86,1,0,3,0,0,0
SESS_00010640,CUST_001697,2024-01-29 14:10:00,43,5,Product_Page,Desktop,0.52,3619.68,0,1,3,0,0,1
SESS_00010641,CUST_000316,2023-01-20 01:38:00,12,1,Product_Page,Mobile,0.69,1010.14,1,0,4,0,1,0
SESS_00010642,CUST_001460,2023-11-03 19:58:00,28,4,Search,Mobile,0.44,2357.0,0,0,2,0,1,1
SESS_00010643,CUST_001320,2023-12-04 19:22:00,27,4,Product_Page,Desktop,0.84,2272.82,2,0,4,0,2,0
SESS_00010644,CUST_000013,2023-09-13 01:30:00,44,5,Home,Mobile,0.7,3703.86,3,1,1,0,1,0
SESS_00010645,CUST_000939,2023-02-05 16:33:00,10,2,Cart,Tablet,0.65,841.79,1,0,3,0,1,0
SESS_00010646,CUST_001086,2023-06-11 17:45:00,12,4,Cart,Mobile,0.16,1010.14,1,1,4,0,2,0
SESS_00010647,CUST_001972,2023-08-24 18:44:00,15,3,Search,Mobile,0.22,1262.68,3,1,0,0,4,0
SESS_00010648,CUST_000816,2023-03-15 10:22:00,39,19,Product_Page,Mobile,0.36,3282.96,0,0,4,0,2,0
SESS_00010649,CUST_000863,2023-06-19 09:12:00,18,3,Product_Page,Mobile,0.88,1515.21,0,0,3,1,2,0
SESS_00010650,CUST_001498,2023-07-28 14:59:00,5,1,Home,Mobile,0.77,420.89,1,0,4,1,0,0
SESS_00010651,CUST_001699,2023-12-05 15:14:00,34,5,Home,Mobile,0.87,2862.07,1,0,2,0,1,0
SESS_00010652,CUST_000421,2023-11-20 18:06:00,44,22,Home,Mobile,0.84,3703.86,0,0,1,0,0,0
SESS_00010653,CUST_001564,2024-03-12 04:51:00,34,17,Home,Mobile,0.18,2862.07,0,0,1,0,0,0
SESS_00010654,CUST_000213,2023-01-10 03:35:00,4,1,Home,Mobile,0.66,336.71,1,0,1,0,2,1
SESS_00010655,CUST_000178,2023-04-30 21:32:00,43,6,Search,Mobile,0.4,3619.68,1,0,1,0,3,0
SESS_00010656,CUST_000084,2023-07-05 20:09:00,2,1,Product_Page,Mobile,0.6,168.36,1,1,2,0,3,0
SESS_00010657,CUST_000397,2023-06-24 15:08:00,92,23,Home,Desktop,0.43,7744.43,0,0,2,0,1,0
SESS_00010658,CUST_000507,2023-05-31 08:02:00,40,5,Home,Desktop,0.73,3367.14,0,0,2,1,0,0
SESS_00010659,CUST_001442,2023-10-02 18:01:00,13,6,Home,Mobile,0.52,1094.32,1,0,3,1,2,0
SESS_00010660,CUST_000922,2024-03-03 14:11:00,15,3,Product_Page,Desktop,0.68,1262.68,0,0,4,0,0,0
SESS_00010661,CUST_000579,2023-06-03 15:08:00,43,6,Home,Mobile,0.45,3619.68,0,1,1,0,2,0
SESS_00010662,CUST_001967,2023-03-13 15:27:00,43,10,Product_Page,Mobile,0.64,3619.68,0,0,3,0,0,0
SESS_00010663,CUST_000508,2023-10-21 02:07:00,68,22,Home,Desktop,0.33,5724.14,3,1,2,0,1,0
SESS_00010664,CUST_000341,2023-10-15 07:49:00,30,7,Product_Page,Mobile,0.79,2525.36,0,0,3,1,2,1
SESS_00010665,CUST_000246,2023-10-24 17:44:00,10,1,Search,Mobile,0.34,841.79,0,0,4,0,0,1
SESS_00010666,CUST_001307,2024-02-14 20:40:00,34,4,Product_Page,Mobile,0.76,2862.07,3,0,2,0,1,0
SESS_00010667,CUST_000923,2023-01-05 08:33:00,22,3,Home,Mobile,0.15,1851.93,0,1,4,1,2,0
SESS_00010668,CUST_000711,2023-11-07 06:33:00,80,16,Cart,Desktop,0.42,6734.28,0,1,4,0,5,0
SESS_00010669,CUST_001130,2023-09-02 04:58:00,26,13,Home,Mobile,0.27,2188.64,2,0,2,0,0,0
SESS_00010670,CUST_001246,2024-03-11 13:58:00,82,16,Product_Page,Desktop,0.87,6902.64,0,0,3,0,1,0
SESS_00010671,CUST_001519,2023-02-07 23:25:00,35,7,Search,Mobile,0.2,2946.25,0,1,2,0,1,0
SESS_00010672,CUST_001440,2023-09-12 11:16:00,108,13,Product_Page,Desktop,0.73,9091.28,0,1,5,0,2,0
SESS_00010673,CUST_001892,2024-01-08 03:05:00,38,9,Home,Tablet,0.67,3198.78,0,0,3,1,0,0
SESS_00010674,CUST_001532,2024-02-10 15:25:00,12,2,Home,Mobile,0.41,1010.14,0,0,1,0,2,0
SESS_00010675,CUST_000907,2023-12-02 08:36:00,115,28,Search,Desktop,0.2,9680.53,1,0,2,0,0,0
SESS_00010676,CUST_001280,2023-08-18 23:39:00,7,1,Home,Mobile,0.56,589.25,1,0,3,0,4,0
SESS_00010677,CUST_001476,2023-03-01 15:51:00,7,1,Home,Mobile,0.4,589.25,2,1,2,0,2,0
SESS_00010678,CUST_001640,2023-01-01 05:44:00,30,6,Product_Page,Mobile,0.35,2525.36,2,0,1,0,1,0
SESS_00010679,CUST_001984,2024-02-20 20:15:00,2,1,Product_Page,Mobile,0.68,168.36,0,0,3,0,2,0
SESS_00010680,CUST_001655,2023-01-26 03:48:00,107,13,Product_Page,Desktop,0.85,9007.11,2,1,2,1,0,0
SESS_00010681,CUST_001289,2024-02-02 11:31:00,16,2,Home,Mobile,0.89,1346.86,1,0,1,0,0,0
SESS_00010682,CUST_000021,2023-05-31 11:09:00,14,7,Product_Page,Mobile,0.68,1178.5,1,0,3,0,1,0
SESS_00010683,CUST_001207,2023-02-21 06:16:00,44,14,Search,Mobile,0.69,3703.86,0,0,1,1,0,0
SESS_00010684,CUST_001492,2023-09-07 10:52:00,32,8,Home,Mobile,0.27,2693.71,2,0,3,0,3,0
SESS_00010685,CUST_000839,2024-03-09 15:53:00,26,5,Search,Mobile,0.57,2188.64,0,0,0,1,3,0
SESS_00010686,CUST_000654,2024-02-18 09:09:00,5,1,Home,Mobile,0.49,420.89,1,0,1,0,0,0
SESS_00010687,CUST_001096,2023-07-24 12:25:00,20,5,Product_Page,Mobile,0.7,1683.57,2,0,1,0,0,0
SESS_00010688,CUST_001965,2024-02-25 01:28:00,4,1,Search,Mobile,0.62,336.71,1,0,4,0,1,0
SESS_00010689,CUST_000403,2023-02-28 16:04:00,21,5,Cart,Mobile,0.41,1767.75,1,0,2,0,0,0
SESS_00010690,CUST_001477,2023-03-25 02:01:00,28,4,Cart,Desktop,0.29,2357.0,1,0,0,1,1,0
SESS_00010691,CUST_000001,2023-10-29 23:02:00,42,21,Search,Mobile,0.76,3535.5,2,0,3,0,0,0
SESS_00010692,CUST_000812,2023-08-31 09:52:00,21,7,Search,Mobile,0.53,1767.75,1,0,2,0,1,0
SESS_00010693,CUST_000780,2023-12-24 02:39:00,16,4,Home,Mobile,0.33,1346.86,2,0,0,0,2,1
SESS_00010694,CUST_000407,2023-09-25 10:32:00,104,34,Home,Desktop,0.69,8754.57,0,1,6,0,2,0
SESS_00010695,CUST_000606,2023-01-07 13:33:00,23,3,Home,Mobile,0.62,1936.11,0,0,3,0,1,0
SESS_00010696,CUST_001994,2023-10-15 18:41:00,15,2,Search,Mobile,0.67,1262.68,1,0,0,1,0,1
SESS_00010697,CUST_001721,2023-09-24 23:05:00,45,15,Product_Page,Mobile,0.66,3788.03,1,1,0,0,4,0
SESS_00010698,CUST_000685,2024-02-01 04:51:00,18,3,Product_Page,Mobile,0.39,1515.21,1,0,3,0,0,0
SESS_00010699,CUST_000377,2023-12-20 08:28:00,13,4,Product_Page,Desktop,0.63,1094.32,0,0,2,0,0,0
SESS_00010700,CUST_000138,2023-12-13 15:52:00,30,15,Product_Page,Mobile,0.55,2525.36,3,0,3,0,0,0
SESS_00010701,CUST_000264,2023-06-19 06:34:00,17,2,Home,Mobile,0.69,1431.04,1,0,3,0,0,0
SESS_00010702,CUST_000875,2024-02-25 23:59:00,39,7,Search,Mobile,0.3,3282.96,1,1,1,1,1,0
SESS_00010703,CUST_001586,2023-08-20 18:06:00,116,58,Home,Desktop,0.72,9764.71,2,0,0,0,0,0
SESS_00010704,CUST_001225,2023-11-05 05:42:00,10,1,Home,Mobile,0.36,841.79,1,1,3,0,0,0
SESS_00010705,CUST_000019,2023-10-15 19:25:00,81,20,Search,Desktop,0.29,6818.46,2,1,2,0,2,0
SESS_00010706,CUST_001040,2024-02-11 23:10:00,42,10,Cart,Mobile,0.23,3535.5,1,0,2,0,1,0
SESS_00010707,CUST_000129,2023-08-30 22:18:00,41,20,Product_Page,Mobile,0.54,3451.32,0,1,1,0,0,0
SESS_00010708,CUST_000545,2023-07-09 11:36:00,108,36,Search,Desktop,0.23,9091.28,2,0,3,0,3,0
SESS_00010709,CUST_000732,2023-04-08 23:19:00,28,14,Cart,Mobile,0.57,2357.0,2,0,1,0,2,0
SESS_00010710,CUST_000684,2023-10-05 23:58:00,44,22,Home,Mobile,0.83,3703.86,0,1,1,0,1,0
SESS_00010711,CUST_000194,2023-10-30 10:08:00,19,2,Search,Tablet,0.24,1599.39,1,0,2,0,0,0
SESS_00010712,CUST_000844,2023-02-25 07:31:00,104,20,Product_Page,Desktop,0.5,8754.57,0,1,0,0,2,0
SESS_00010713,CUST_000648,2023-05-04 09:11:00,40,10,Search,Desktop,0.69,3367.14,0,0,1,0,0,0
SESS_00010714,CUST_001708,2023-11-11 02:09:00,24,3,Search,Mobile,0.39,2020.29,2,0,1,1,0,0
SESS_00010715,CUST_001893,2023-05-08 22:24:00,39,9,Home,Tablet,0.21,3282.96,2,0,3,1,1,0
SESS_00010716,CUST_001121,2023-08-05 21:17:00,56,18,Cart,Tablet,0.25,4714.0,2,1,2,1,2,0
SESS_00010717,CUST_000395,2023-02-28 03:17:00,25,3,Home,Mobile,0.2,2104.46,2,0,2,0,1,0
SESS_00010718,CUST_001554,2023-11-06 06:36:00,96,32,Product_Page,Desktop,0.57,8081.14,0,0,4,0,2,0
SESS_00010719,CUST_001446,2023-12-18 01:49:00,88,11,Home,Desktop,0.19,7407.71,0,0,2,0,2,0
SESS_00010720,CUST_001015,2023-09-02 01:33:00,55,18,Product_Page,Tablet,0.32,4629.82,2,0,1,0,0,0
SESS_00010721,CUST_001230,2023-07-06 20:17:00,8,1,Cart,Desktop,0.37,673.43,3,1,1,0,1,0
SESS_00010722,CUST_000506,2023-06-15 03:24:00,3,1,Home,Mobile,0.4,252.54,2,0,2,0,1,0
SESS_00010723,CUST_001041,2023-06-09 23:05:00,42,5,Cart,Mobile,0.45,3535.5,0,0,1,0,1,0
SESS_00010724,CUST_000516,2023-07-06 22:16:00,37,12,Home,Mobile,0.88,3114.61,1,0,1,0,1,0
SESS_00010725,CUST_000108,2024-01-14 06:34:00,29,14,Search,Mobile,0.89,2441.18,0,0,4,0,0,0
SESS_00010726,CUST_001505,2023-08-05 10:44:00,25,12,Search,Mobile,0.68,2104.46,1,1,4,0,1,0
SESS_00010727,CUST_000292,2023-10-02 03:08:00,6,1,Product_Page,Mobile,0.15,505.07,0,0,1,0,0,0
SESS_00010728,CUST_000557,2023-01-30 15:24:00,27,5,Search,Mobile,0.46,2272.82,0,0,6,0,0,0
SESS_00010729,CUST_000512,2023-12-26 18:02:00,45,7,Product_Page,Desktop,0.54,3788.03,1,0,1,0,0,0
SESS_00010730,CUST_001875,2023-01-07 14:35:00,13,3,Search,Mobile,0.13,1094.32,2,0,2,0,2,1
SESS_00010731,CUST_000450,2023-04-10 12:52:00,9,1,Product_Page,Mobile,0.43,757.61,1,0,3,0,0,0
SESS_00010732,CUST_000004,2024-01-12 13:54:00,14,7,Product_Page,Mobile,0.82,1178.5,0,0,1,0,0,0
SESS_00010733,CUST_001941,2023-03-31 11:35:00,112,37,Home,Desktop,0.15,9428.0,1,0,2,0,1,0
SESS_00010734,CUST_001877,2023-07-18 23:45:00,26,3,Product_Page,Mobile,0.7,2188.64,1,0,3,0,0,0
SESS_00010735,CUST_001126,2023-03-18 21:18:00,5,1,Home,Mobile,0.82,420.89,1,0,4,0,1,0
SESS_00010736,CUST_001932,2024-01-27 06:47:00,35,5,Search,Mobile,0.32,2946.25,1,0,0,1,1,0
SESS_00010737,CUST_000475,2024-02-28 09:46:00,32,6,Search,Tablet,0.77,2693.71,0,0,4,0,2,1
SESS_00010738,CUST_000136,2023-02-25 15:18:00,87,10,Home,Desktop,0.46,7323.53,1,1,7,0,0,1
SESS_00010739,CUST_000740,2023-04-27 16:58:00,30,6,Product_Page,Mobile,0.72,2525.36,0,0,1,0,2,0
