transaction_id,customer_id,product_id,transaction_date,amount_spent,payment_method,product_category,quantity
TXN_00006450,CUST_000287,PROD_0025,2024-01-24 22:54:00,30651,Credit Card,Fashion,2
TXN_00006451,CUST_000788,PROD_0226,2023-03-06 01:19:00,69391,UPI,Electronics,1
TXN_00006452,CUST_001083,PROD_0072,2024-02-05 22:02:00,89140,UPI,Electronics,1
TXN_00006453,CUST_001161,PROD_0074,2023-01-29 11:19:00,71511,Debit Card,Electronics,2
TXN_00006454,CUST_001087,PROD_0256,2023-08-18 06:58:00,2044,UPI,Fashion,1
TXN_00006455,CUST_001058,PROD_0030,2024-01-23 15:38:00,11185,Credit Card,Fashion,1
TXN_00006456,CUST_000916,PROD_0261,2023-10-28 16:47:00,226889,Debit Card,Electronics,2
TXN_00006457,CUST_000308,PROD_0043,2024-01-02 10:40:00,44785,COD,Home & Living,1
TXN_00006458,CUST_001393,PROD_0160,2023-09-27 03:23:00,50536,COD,Home & Living,2
TXN_00006459,CUST_001758,PROD_0055,2023-03-22 15:09:00,17560,Debit Card,Home & Living,1
TXN_00006460,CUST_001761,PROD_0252,2024-01-27 16:55:00,13120,Debit Card,Home & Living,2
TXN_00006461,CUST_000283,PROD_0029,2023-05-21 04:37:00,2925,Credit Card,Fashion,1
TXN_00006462,CUST_000728,PROD_0079,2023-02-20 16:21:00,22160,UPI,Electronics,1
TXN_00006463,CUST_000379,PROD_0019,2023-07-06 20:29:00,98612,Net Banking,Electronics,2
TXN_00006464,CUST_001405,PROD_0248,2023-09-28 16:42:00,10794,Net Banking,Fashion,1
TXN_00006465,CUST_001483,PROD_0102,2023-06-23 18:02:00,2855,UPI,Fashion,2
TXN_00006466,CUST_000500,PROD_0215,2023-09-20 03:36:00,28749,Credit Card,Electronics,1
TXN_00006467,CUST_000867,PROD_0193,2024-03-12 19:21:00,25070,Debit Card,Home & Living,1
TXN_00006468,CUST_001731,PROD_0213,2024-01-15 16:29:00,218462,Credit Card,Electronics,2
TXN_00006469,CUST_000794,PROD_0120,2024-02-14 10:00:00,493,UPI,Fashion,1
TXN_00006470,CUST_001689,PROD_0279,2023-05-31 16:35:00,22099,Debit Card,Electronics,1
TXN_00006471,CUST_000577,PROD_0095,2023-02-28 22:54:00,273624,UPI,Electronics,3
TXN_00006472,CUST_000667,PROD_0290,2023-09-19 18:08:00,124155,Credit Card,Electronics,1
TXN_00006473,CUST_001341,PROD_0224,2023-07-28 22:18:00,166023,Debit Card,Electronics,2
TXN_00006474,CUST_000085,PROD_0094,2023-06-20 00:28:00,39745,COD,Electronics,1
TXN_00006475,CUST_001911,PROD_0048,2023-11-01 11:22:00,90392,UPI,Home & Living,2
TXN_00006476,CUST_001606,PROD_0089,2023-12-24 06:23:00,11248,Debit Card,Fashion,2
TXN_00006477,CUST_001764,PROD_0243,2023-09-19 02:54:00,10044,Net Banking,Electronics,1
TXN_00006478,CUST_000127,PROD_0095,2023-12-31 04:42:00,89142,Credit Card,Electronics,1
TXN_00006479,CUST_000313,PROD_0210,2024-02-02 10:19:00,9900,UPI,Fashion,1
TXN_00006480,CUST_000916,PROD_0067,2023-08-20 20:31:00,105472,Credit Card,Electronics,1
TXN_00006481,CUST_001913,PROD_0181,2023-07-10 18:55:00,96132,Credit Card,Electronics,3
TXN_00006482,CUST_000369,PROD_0237,2023-12-29 03:08:00,256342,UPI,Electronics,3
TXN_00006483,CUST_000445,PROD_0245,2023-03-17 09:47:00,126591,UPI,Electronics,1
TXN_00006484,CUST_001202,PROD_0212,2023-05-08 15:38:00,9287,UPI,Fashion,1
TXN_00006485,CUST_000963,PROD_0069,2023-01-09 15:03:00,133541,Debit Card,Electronics,1
TXN_00006486,CUST_001456,PROD_0107,2023-06-19 11:38:00,109769,UPI,Electronics,1
TXN_00006487,CUST_000583,PROD_0114,2023-06-08 18:44:00,87040,Debit Card,Electronics,2
TXN_00006488,CUST_001510,PROD_0031,2023-05-16 23:54:00,7883,UPI,Fashion,1
TXN_00006489,CUST_001829,PROD_0168,2023-08-07 04:12:00,132195,UPI,Electronics,1
TXN_00006490,CUST_001389,PROD_0077,2024-02-08 13:42:00,140256,UPI,Electronics,1
TXN_00006491,CUST_001732,PROD_0243,2023-03-20 10:23:00,10538,UPI,Electronics,1
TXN_00006492,CUST_001201,PROD_0101,2023-01-16 05:49:00,3101,Wallet,Fashion,1
TXN_00006493,CUST_000923,PROD_0204,2023-05-15 19:46:00,1964,Debit Card,Fashion,1
TXN_00006494,CUST_001621,PROD_0071,2023-06-04 03:50:00,7277,COD,Fashion,1
TXN_00006495,CUST_000318,PROD_0090,2023-03-20 15:09:00,106455,UPI,Electronics,1
TXN_00006496,CUST_001392,PROD_0122,2023-07-04 06:51:00,4059,UPI,Fashion,1
TXN_00006497,CUST_000129,PROD_0175,2024-02-23 11:07:00,335963,Debit Card,Electronics,3
TXN_00006498,CUST_001421,PROD_0201,2023-05-22 03:31:00,6090,UPI,Fashion,1
TXN_00006499,CUST_001857,PROD_0109,2024-02-24 01:03:00,129643,Credit Card,Electronics,1
TXN_00006500,CUST_000695,PROD_0001,2023-07-06 10:35:00,55034,Net Banking,Electronics,2
TXN_00006501,CUST_000493,PROD_0133,2023-06-30 11:39:00,37744,Debit Card,Electronics,1
TXN_00006502,CUST_001974,PROD_0120,2024-03-01 11:59:00,532,Credit Card,Fashion,1
TXN_00006503,CUST_000892,PROD_0085,2023-03-04 13:35:00,139368,Debit Card,Electronics,1
TXN_00006504,CUST_001959,PROD_0194,2023-04-20 06:23:00,24094,Credit Card,Fashion,2
TXN_00006505,CUST_001627,PROD_0008,2023-12-03 15:44:00,127993,UPI,Electronics,2
TXN_00006506,CUST_001988,PROD_0153,2023-08-01 13:32:00,94841,Debit Card,Electronics,1
TXN_00006507,CUST_000111,PROD_0082,2024-02-05 19:22:00,10019,Net Banking,Fashion,1
TXN_00006508,CUST_001554,PROD_0213,2024-02-16 23:37:00,98938,Credit Card,Electronics,1
TXN_00006509,CUST_000188,PROD_0187,2023-08-02 22:03:00,97461,Credit Card,Electronics,1
TXN_00006510,CUST_000602,PROD_0165,2023-08-31 02:23:00,27003,Credit Card,Home & Living,1
TXN_00006511,CUST_001866,PROD_0062,2023-08-30 17:20:00,120661,Debit Card,Electronics,3
TXN_00006512,CUST_001569,PROD_0121,2023-11-17 22:37:00,110214,Debit Card,Electronics,1
TXN_00006513,CUST_000936,PROD_0118,2023-04-25 12:35:00,13811,Net Banking,Fashion,1
TXN_00006514,CUST_000786,PROD_0190,2024-02-03 19:43:00,47458,Debit Card,Home & Living,1
TXN_00006515,CUST_001978,PROD_0254,2023-02-05 21:43:00,4972,Debit Card,Fashion,1
TXN_00006516,CUST_000861,PROD_0200,2023-10-22 16:32:00,60413,Debit Card,Electronics,2
TXN_00006517,CUST_001119,PROD_0208,2023-12-14 00:05:00,8780,UPI,Fashion,2
TXN_00006518,CUST_000069,PROD_0190,2024-02-09 17:12:00,40843,Net Banking,Home & Living,1
TXN_00006519,CUST_001224,PROD_0278,2023-02-25 11:53:00,22231,UPI,Electronics,1
TXN_00006520,CUST_000420,PROD_0144,2023-03-24 12:18:00,12226,UPI,Electronics,1
TXN_00006521,CUST_000100,PROD_0119,2023-12-29 06:43:00,63539,UPI,Electronics,1
TXN_00006522,CUST_001389,PROD_0190,2023-12-29 06:36:00,136498,Debit Card,Home & Living,3
TXN_00006523,CUST_000888,PROD_0261,2023-10-28 01:11:00,93857,Credit Card,Electronics,1
TXN_00006524,CUST_001863,PROD_0094,2023-12-09 07:34:00,36704,UPI,Electronics,1
TXN_00006525,CUST_001148,PROD_0012,2023-09-23 05:41:00,40544,Credit Card,Electronics,1
TXN_00006526,CUST_001950,PROD_0168,2023-09-30 19:13:00,260546,Credit Card,Electronics,2
TXN_00006527,CUST_001082,PROD_0048,2023-08-19 16:06:00,38405,Credit Card,Home & Living,1
TXN_00006528,CUST_001542,PROD_0136,2024-01-31 14:27:00,317179,Wallet,Electronics,2
TXN_00006529,CUST_000828,PROD_0061,2023-05-20 04:47:00,250406,Wallet,Electronics,2
TXN_00006530,CUST_000017,PROD_0138,2023-06-03 16:44:00,121254,Credit Card,Electronics,1
TXN_00006531,CUST_000190,PROD_0293,2023-04-06 23:49:00,14532,Credit Card,Home & Living,2
TXN_00006532,CUST_000829,PROD_0133,2023-09-04 08:09:00,34043,UPI,Electronics,1
TXN_00006533,CUST_001491,PROD_0067,2023-06-07 08:54:00,106893,UPI,Electronics,1
TXN_00006534,CUST_000062,PROD_0175,2023-11-28 17:12:00,91690,Debit Card,Electronics,1
TXN_00006535,CUST_001570,PROD_0044,2023-03-27 15:38:00,12192,Net Banking,Home & Living,1
TXN_00006536,CUST_001681,PROD_0074,2023-05-03 14:38:00,38044,Debit Card,Electronics,1
TXN_00006537,CUST_001608,PROD_0243,2023-09-23 02:43:00,11054,UPI,Electronics,1
TXN_00006538,CUST_001420,PROD_0068,2023-08-16 09:17:00,52746,Debit Card,Electronics,1
TXN_00006539,CUST_001249,PROD_0047,2023-06-09 12:33:00,49729,Credit Card,Home & Living,1
TXN_00006540,CUST_000914,PROD_0252,2023-06-06 08:24:00,19598,Debit Card,Home & Living,3
TXN_00006541,CUST_001671,PROD_0293,2024-02-11 18:39:00,8287,Net Banking,Home & Living,1
TXN_00006542,CUST_001441,PROD_0230,2023-02-17 10:21:00,120707,Credit Card,Electronics,1
TXN_00006543,CUST_001655,PROD_0260,2023-06-09 20:09:00,27543,Debit Card,Electronics,1
TXN_00006544,CUST_000402,PROD_0105,2023-01-06 04:40:00,63235,Net Banking,Electronics,1
TXN_00006545,CUST_000776,PROD_0247,2023-10-26 00:54:00,155845,UPI,Electronics,1
TXN_00006546,CUST_001138,PROD_0256,2024-02-17 12:17:00,2470,Credit Card,Fashion,1
TXN_00006547,CUST_001569,PROD_0019,2023-07-18 12:26:00,50428,Credit Card,Electronics,1
TXN_00006548,CUST_001368,PROD_0132,2023-09-23 02:57:00,133987,Net Banking,Electronics,1
TXN_00006549,CUST_000250,PROD_0205,2023-10-03 05:53:00,156808,UPI,Electronics,1
TXN_00006550,CUST_000285,PROD_0284,2024-02-09 04:15:00,21927,UPI,Home & Living,1
TXN_00006551,CUST_001362,PROD_0164,2023-11-19 20:08:00,23631,Credit Card,Home & Living,1
TXN_00006552,CUST_000546,PROD_0215,2023-09-09 04:11:00,96110,Credit Card,Electronics,3
TXN_00006553,CUST_001850,PROD_0168,2023-08-28 06:14:00,259616,Net Banking,Electronics,2
TXN_00006554,CUST_000996,PROD_0079,2024-02-01 08:03:00,21196,Credit Card,Electronics,1
TXN_00006555,CUST_000793,PROD_0152,2023-02-02 06:32:00,39027,Net Banking,Home & Living,2
TXN_00006556,CUST_000848,PROD_0217,2023-06-04 22:56:00,97278,Debit Card,Electronics,1
TXN_00006557,CUST_001067,PROD_0150,2023-09-11 16:15:00,123886,Credit Card,Electronics,1
TXN_00006558,CUST_000106,PROD_0272,2024-02-08 10:20:00,9624,UPI,Fashion,1
TXN_00006559,CUST_001197,PROD_0084,2024-02-14 10:43:00,85479,Credit Card,Electronics,3
TXN_00006560,CUST_001589,PROD_0140,2023-07-24 20:52:00,1938,Debit Card,Fashion,1
TXN_00006561,CUST_001365,PROD_0228,2023-07-10 14:32:00,8464,UPI,Electronics,1
TXN_00006562,CUST_000790,PROD_0062,2023-01-02 01:56:00,43170,COD,Electronics,1
TXN_00006563,CUST_000723,PROD_0267,2024-03-11 23:08:00,119630,UPI,Electronics,1
TXN_00006564,CUST_001878,PROD_0151,2024-01-19 15:41:00,61707,Credit Card,Electronics,1
TXN_00006565,CUST_000870,PROD_0031,2023-05-11 19:16:00,15014,COD,Fashion,2
TXN_00006566,CUST_000440,PROD_0168,2023-04-25 05:29:00,512990,COD,Electronics,3
TXN_00006567,CUST_000075,PROD_0196,2023-02-24 08:27:00,12148,Debit Card,Fashion,1
TXN_00006568,CUST_000728,PROD_0074,2023-05-09 08:11:00,70472,UPI,Electronics,2
TXN_00006569,CUST_000087,PROD_0253,2023-03-19 02:43:00,7459,Credit Card,Fashion,1
TXN_00006570,CUST_001045,PROD_0017,2023-05-09 14:45:00,30828,Net Banking,Electronics,1
TXN_00006571,CUST_000205,PROD_0216,2023-03-12 01:15:00,130427,Debit Card,Electronics,1
TXN_00006572,CUST_000668,PROD_0093,2023-10-22 02:36:00,64252,Credit Card,Home & Living,2
TXN_00006573,CUST_001989,PROD_0191,2023-12-10 21:01:00,105135,UPI,Electronics,2
TXN_00006574,CUST_001648,PROD_0182,2023-07-11 20:06:00,106140,UPI,Electronics,3
TXN_00006575,CUST_000483,PROD_0167,2024-03-12 17:20:00,98833,Credit Card,Electronics,1
TXN_00006576,CUST_000102,PROD_0178,2023-11-17 08:12:00,316423,Credit Card,Electronics,3
TXN_00006577,CUST_001869,PROD_0140,2023-04-06 22:36:00,3564,Debit Card,Fashion,2
TXN_00006578,CUST_001026,PROD_0113,2023-09-01 13:26:00,63349,Net Banking,Electronics,1
TXN_00006579,CUST_001455,PROD_0202,2023-04-06 15:42:00,30865,Debit Card,Electronics,1
TXN_00006580,CUST_001211,PROD_0264,2023-01-25 08:08:00,6257,Credit Card,Home & Living,1
TXN_00006581,CUST_000425,PROD_0078,2023-02-19 00:25:00,44255,Net Banking,Electronics,3
TXN_00006582,CUST_000084,PROD_0242,2024-01-16 16:39:00,118641,Wallet,Electronics,1
TXN_00006583,CUST_001988,PROD_0032,2024-02-26 15:02:00,3126,UPI,Fashion,2
TXN_00006584,CUST_000079,PROD_0250,2023-03-06 19:05:00,11843,Credit Card,Fashion,1
TXN_00006585,CUST_001083,PROD_0128,2023-08-24 20:49:00,79501,Credit Card,Electronics,1
TXN_00006586,CUST_001707,PROD_0138,2023-10-25 13:23:00,269411,Credit Card,Electronics,2
TXN_00006587,CUST_001266,PROD_0056,2023-06-20 04:30:00,25341,Wallet,Home & Living,1
TXN_00006588,CUST_000039,PROD_0150,2023-06-29 19:39:00,115390,Credit Card,Electronics,1
TXN_00006589,CUST_000880,PROD_0174,2023-02-27 09:13:00,11008,Debit Card,Fashion,1
TXN_00006590,CUST_000649,PROD_0052,2023-09-15 06:02:00,101992,Debit Card,Home & Living,3
TXN_00006591,CUST_000640,PROD_0150,2023-01-04 20:30:00,246370,Credit Card,Electronics,2
TXN_00006592,CUST_000982,PROD_0119,2024-01-15 23:23:00,79025,UPI,Electronics,1
TXN_00006593,CUST_000253,PROD_0056,2023-08-08 02:00:00,22551,Credit Card,Home & Living,1
TXN_00006594,CUST_001220,PROD_0131,2023-03-13 03:25:00,25862,Credit Card,Home & Living,1
TXN_00006595,CUST_001126,PROD_0157,2023-05-28 10:51:00,14301,Credit Card,Fashion,1
TXN_00006596,CUST_001917,PROD_0061,2023-08-24 03:18:00,123281,UPI,Electronics,1
TXN_00006597,CUST_000916,PROD_0192,2024-03-03 04:02:00,23429,UPI,Home & Living,2
TXN_00006598,CUST_000581,PROD_0187,2023-11-09 04:28:00,104808,Credit Card,Electronics,1
TXN_00006599,CUST_000578,PROD_0173,2023-02-14 05:26:00,194634,Credit Card,Electronics,2
TXN_00006600,CUST_000871,PROD_0013,2023-07-23 01:11:00,29714,Credit Card,Electronics,1
TXN_00006601,CUST_000454,PROD_0010,2023-02-14 13:22:00,97777,Debit Card,Electronics,1
TXN_00006602,CUST_000696,PROD_0255,2023-08-03 04:16:00,73879,Net Banking,Electronics,2
TXN_00006603,CUST_000930,PROD_0170,2023-06-23 04:26:00,1743,UPI,Fashion,2
TXN_00006604,CUST_000936,PROD_0090,2023-01-28 21:15:00,321833,COD,Electronics,3
TXN_00006605,CUST_000830,PROD_0250,2023-08-31 23:03:00,12827,UPI,Fashion,1
TXN_00006606,CUST_000295,PROD_0023,2023-06-10 03:00:00,9968,UPI,Fashion,1
TXN_00006607,CUST_000016,PROD_0190,2023-07-02 23:54:00,47485,UPI,Home & Living,1
TXN_00006608,CUST_001725,PROD_0190,2023-08-12 17:31:00,47845,Credit Card,Home & Living,1
TXN_00006609,CUST_000086,PROD_0036,2023-01-02 10:29:00,4199,Net Banking,Fashion,1
TXN_00006610,CUST_001960,PROD_0153,2023-02-06 05:05:00,74696,Debit Card,Electronics,1
TXN_00006611,CUST_001430,PROD_0255,2024-03-10 12:29:00,37076,Debit Card,Electronics,1
TXN_00006612,CUST_001781,PROD_0287,2023-04-14 05:15:00,336190,UPI,Electronics,3
TXN_00006613,CUST_000748,PROD_0177,2023-04-07 18:51:00,60824,Credit Card,Electronics,1
TXN_00006614,CUST_000471,PROD_0144,2023-04-29 00:40:00,14613,Credit Card,Electronics,1
TXN_00006615,CUST_001772,PROD_0072,2023-09-29 09:46:00,77025,COD,Electronics,1
TXN_00006616,CUST_001194,PROD_0075,2023-02-11 13:21:00,443218,Net Banking,Electronics,3
TXN_00006617,CUST_000969,PROD_0130,2023-08-15 18:18:00,272813,UPI,Electronics,2
TXN_00006618,CUST_000386,PROD_0295,2023-02-25 22:33:00,133908,Wallet,Electronics,2
TXN_00006619,CUST_000466,PROD_0001,2023-05-19 05:25:00,25302,Debit Card,Electronics,1
TXN_00006620,CUST_001400,PROD_0148,2024-01-19 16:50:00,2359,UPI,Fashion,1
TXN_00006621,CUST_000685,PROD_0066,2023-12-17 10:47:00,5284,UPI,Fashion,1
TXN_00006622,CUST_000227,PROD_0035,2023-03-15 23:02:00,25083,Credit Card,Fashion,2
TXN_00006623,CUST_000624,PROD_0228,2024-02-01 20:57:00,6551,Debit Card,Electronics,1
TXN_00006624,CUST_000133,PROD_0008,2023-06-06 17:32:00,106217,UPI,Electronics,2
TXN_00006625,CUST_000068,PROD_0065,2023-02-20 01:38:00,11580,Credit Card,Fashion,2
TXN_00006626,CUST_000454,PROD_0014,2023-07-20 11:46:00,83320,UPI,Electronics,1
TXN_00006627,CUST_000508,PROD_0008,2023-08-02 06:48:00,154342,Credit Card,Electronics,3
TXN_00006628,CUST_000488,PROD_0036,2023-09-04 22:49:00,3658,Net Banking,Fashion,1
TXN_00006629,CUST_000755,PROD_0102,2023-04-10 14:44:00,1731,Wallet,Fashion,1
TXN_00006630,CUST_001783,PROD_0219,2023-10-23 17:57:00,126876,UPI,Electronics,3
TXN_00006631,CUST_000578,PROD_0090,2024-01-30 08:14:00,167894,UPI,Electronics,2
TXN_00006632,CUST_000924,PROD_0048,2023-01-17 20:41:00,46157,Credit Card,Home & Living,1
TXN_00006633,CUST_000301,PROD_0107,2023-08-25 00:53:00,103111,Credit Card,Electronics,1
TXN_00006634,CUST_001980,PROD_0147,2023-08-14 01:07:00,37606,UPI,Electronics,1
TXN_00006635,CUST_001678,PROD_0254,2023-12-27 22:55:00,4878,Debit Card,Fashion,1
TXN_00006636,CUST_001275,PROD_0268,2023-12-15 07:55:00,79918,Debit Card,Electronics,1
TXN_00006637,CUST_000435,PROD_0090,2023-11-18 18:47:00,106716,Debit Card,Electronics,1
TXN_00006638,CUST_000964,PROD_0298,2023-11-25 17:23:00,3295,Debit Card,Fashion,2
TXN_00006639,CUST_000780,PROD_0227,2023-08-21 12:38:00,2901,Net Banking,Fashion,1
TXN_00006640,CUST_000911,PROD_0194,2023-07-01 19:06:00,10162,UPI,Fashion,1
TXN_00006641,CUST_001011,PROD_0170,2023-05-02 22:49:00,1044,Credit Card,Fashion,1
TXN_00006642,CUST_001153,PROD_0227,2024-01-26 22:04:00,7952,UPI,Fashion,3
TXN_00006643,CUST_000118,PROD_0265,2024-01-05 11:57:00,48649,UPI,Home & Living,1
TXN_00006644,CUST_001691,PROD_0007,2024-02-01 12:38:00,139789,UPI,Electronics,1
TXN_00006645,CUST_001576,PROD_0267,2023-05-07 22:41:00,382759,Net Banking,Electronics,3
TXN_00006646,CUST_000151,PROD_0271,2023-04-19 12:18:00,67808,UPI,Electronics,1
TXN_00006647,CUST_001319,PROD_0061,2023-09-23 19:45:00,270808,Debit Card,Electronics,2
TXN_00006648,CUST_001673,PROD_0013,2023-06-03 01:24:00,28307,UPI,Electronics,1
TXN_00006649,CUST_000718,PROD_0079,2024-02-15 20:18:00,42359,Credit Card,Electronics,2
TXN_00006650,CUST_001901,PROD_0144,2023-07-01 04:47:00,15558,Credit Card,Electronics,1
TXN_00006651,CUST_000685,PROD_0172,2024-03-06 11:29:00,150659,Debit Card,Electronics,1
TXN_00006652,CUST_000044,PROD_0136,2024-03-12 12:55:00,154525,UPI,Electronics,1
TXN_00006653,CUST_000756,PROD_0082,2023-05-14 12:11:00,16769,UPI,Fashion,2
TXN_00006654,CUST_001781,PROD_0191,2023-10-03 20:20:00,133523,Credit Card,Electronics,3
TXN_00006655,CUST_000872,PROD_0064,2024-01-05 05:28:00,7109,Credit Card,Fashion,1
TXN_00006656,CUST_000227,PROD_0025,2024-02-24 05:26:00,29620,Debit Card,Fashion,2
TXN_00006657,CUST_000054,PROD_0121,2024-03-01 20:42:00,132368,Debit Card,Electronics,1
TXN_00006658,CUST_000785,PROD_0041,2024-02-24 02:07:00,47659,Credit Card,Home & Living,1
TXN_00006659,CUST_001150,PROD_0202,2023-01-11 23:07:00,26358,COD,Electronics,1
TXN_00006660,CUST_000055,PROD_0261,2024-02-08 07:27:00,116644,UPI,Electronics,1
TXN_00006661,CUST_001718,PROD_0114,2023-11-29 02:37:00,36515,UPI,Electronics,1
TXN_00006662,CUST_000571,PROD_0219,2023-01-02 17:04:00,161664,Debit Card,Electronics,3
TXN_00006663,CUST_001339,PROD_0273,2023-01-26 06:08:00,260499,Credit Card,Electronics,2
TXN_00006664,CUST_001024,PROD_0150,2023-12-08 05:33:00,114966,Credit Card,Electronics,1
TXN_00006665,CUST_000050,PROD_0149,2024-03-08 21:42:00,215945,Credit Card,Electronics,2
TXN_00006666,CUST_001414,PROD_0128,2023-08-27 15:54:00,172162,Debit Card,Electronics,2
TXN_00006667,CUST_001016,PROD_0131,2023-02-13 08:42:00,52211,Credit Card,Home & Living,2
TXN_00006668,CUST_001206,PROD_0076,2023-12-24 12:32:00,6401,COD,Home & Living,1
TXN_00006669,CUST_000266,PROD_0160,2023-02-21 03:36:00,89080,Credit Card,Home & Living,3
TXN_00006670,CUST_000688,PROD_0038,2023-12-02 23:38:00,3944,UPI,Fashion,1
TXN_00006671,CUST_001862,PROD_0056,2023-08-11 00:31:00,23883,Credit Card,Home & Living,1
TXN_00006672,CUST_000921,PROD_0119,2023-06-12 19:23:00,134584,COD,Electronics,2
TXN_00006673,CUST_000800,PROD_0263,2023-10-16 21:07:00,36041,COD,Electronics,1
TXN_00006674,CUST_001215,PROD_0167,2023-03-18 01:22:00,118025,Debit Card,Electronics,1
TXN_00006675,CUST_001773,PROD_0149,2024-03-08 03:13:00,247964,UPI,Electronics,2
TXN_00006676,CUST_000755,PROD_0140,2024-03-14 23:53:00,5729,Debit Card,Fashion,3
TXN_00006677,CUST_001166,PROD_0243,2023-12-06 14:51:00,35853,Credit Card,Electronics,3
TXN_00006678,CUST_000579,PROD_0060,2024-02-05 21:39:00,48060,UPI,Electronics,1
TXN_00006679,CUST_000358,PROD_0066,2023-01-25 15:22:00,4862,UPI,Fashion,1
TXN_00006680,CUST_000217,PROD_0182,2024-01-18 08:56:00,108952,Debit Card,Electronics,3
TXN_00006681,CUST_001660,PROD_0093,2023-08-02 20:30:00,39172,COD,Home & Living,1
TXN_00006682,CUST_000388,PROD_0136,2023-03-03 17:08:00,141233,Credit Card,Electronics,1
TXN_00006683,CUST_001497,PROD_0024,2024-01-08 15:16:00,13023,Credit Card,Fashion,1
TXN_00006684,CUST_001044,PROD_0288,2023-05-25 15:28:00,34122,UPI,Home & Living,1
TXN_00006685,CUST_001244,PROD_0154,2023-11-11 19:42:00,15510,Credit Card,Home & Living,1
TXN_00006686,CUST_001389,PROD_0158,2023-12-02 17:19:00,210477,UPI,Electronics,2
TXN_00006687,CUST_000443,PROD_0200,2023-07-10 12:38:00,70962,UPI,Electronics,2
TXN_00006688,CUST_001186,PROD_0298,2024-01-20 03:11:00,3855,UPI,Fashion,2
TXN_00006689,CUST_000719,PROD_0115,2023-01-19 02:39:00,43888,COD,Home & Living,1
TXN_00006690,CUST_000410,PROD_0048,2023-07-14 08:27:00,71030,Wallet,Home & Living,2
TXN_00006691,CUST_001312,PROD_0243,2023-03-18 12:51:00,21644,Net Banking,Electronics,2
TXN_00006692,CUST_001006,PROD_0054,2023-02-15 18:26:00,20514,Credit Card,Home & Living,1
TXN_00006693,CUST_001971,PROD_0273,2023-04-07 06:23:00,269805,UPI,Electronics,2
TXN_00006694,CUST_000490,PROD_0226,2023-04-19 20:04:00,64692,UPI,Electronics,1
TXN_00006695,CUST_000503,PROD_0151,2023-09-02 17:13:00,68760,Debit Card,Electronics,1
TXN_00006696,CUST_000082,PROD_0030,2023-07-21 16:08:00,33157,UPI,Fashion,3
TXN_00006697,CUST_001056,PROD_0206,2024-01-06 15:23:00,162870,Debit Card,Home & Living,3
TXN_00006698,CUST_000476,PROD_0267,2024-03-07 10:11:00,115785,Net Banking,Electronics,1
TXN_00006699,CUST_000868,PROD_0191,2023-01-28 04:38:00,55099,Credit Card,Electronics,1
TXN_00006700,CUST_001384,PROD_0104,2023-10-09 15:16:00,7367,Credit Card,Fashion,1
TXN_00006701,CUST_000984,PROD_0289,2023-02-28 05:35:00,54338,UPI,Electronics,1
TXN_00006702,CUST_000323,PROD_0250,2024-03-13 21:37:00,11990,Debit Card,Fashion,1
TXN_00006703,CUST_000404,PROD_0047,2023-07-08 03:28:00,45690,Credit Card,Home & Living,1
TXN_00006704,CUST_000473,PROD_0010,2023-03-26 04:08:00,109678,Credit Card,Electronics,1
TXN_00006705,CUST_001186,PROD_0252,2023-08-14 20:29:00,5705,Credit Card,Home & Living,1
TXN_00006706,CUST_001046,PROD_0278,2023-01-05 07:36:00,49855,Net Banking,Electronics,2
TXN_00006707,CUST_001334,PROD_0272,2024-01-05 14:23:00,7958,UPI,Fashion,1
TXN_00006708,CUST_001714,PROD_0115,2023-11-28 01:20:00,52928,UPI,Home & Living,1
TXN_00006709,CUST_000667,PROD_0290,2023-12-21 21:31:00,132095,Net Banking,Electronics,1
TXN_00006710,CUST_001485,PROD_0184,2024-03-08 18:05:00,2009,UPI,Fashion,1
TXN_00006711,CUST_000940,PROD_0090,2023-02-07 04:42:00,89096,Net Banking,Electronics,1
TXN_00006712,CUST_000617,PROD_0109,2023-11-25 10:13:00,104928,Credit Card,Electronics,1
TXN_00006713,CUST_000717,PROD_0234,2023-12-23 02:04:00,29557,UPI,Electronics,1
TXN_00006714,CUST_001413,PROD_0262,2023-06-30 01:54:00,17805,Credit Card,Electronics,1
TXN_00006715,CUST_001204,PROD_0049,2023-08-24 05:03:00,116940,Net Banking,Home & Living,3
TXN_00006716,CUST_001268,PROD_0227,2023-01-18 23:50:00,5358,Credit Card,Fashion,2
TXN_00006717,CUST_000386,PROD_0176,2023-12-26 11:28:00,42194,Net Banking,Home & Living,1
TXN_00006718,CUST_001319,PROD_0171,2023-08-02 05:56:00,129363,Credit Card,Electronics,3
TXN_00006719,CUST_001253,PROD_0037,2023-04-13 18:06:00,27790,Net Banking,Fashion,2
TXN_00006720,CUST_000834,PROD_0238,2024-02-28 14:00:00,54635,Debit Card,Electronics,3
TXN_00006721,CUST_001652,PROD_0287,2023-06-11 10:01:00,320218,UPI,Electronics,3
TXN_00006722,CUST_000819,PROD_0285,2023-05-20 07:49:00,46357,UPI,Electronics,1
TXN_00006723,CUST_001890,PROD_0005,2023-05-20 08:51:00,161815,UPI,Electronics,2
TXN_00006724,CUST_000218,PROD_0030,2024-01-03 02:01:00,20279,UPI,Fashion,2
TXN_00006725,CUST_000615,PROD_0119,2023-09-07 23:37:00,66042,COD,Electronics,1
TXN_00006726,CUST_000971,PROD_0145,2023-04-09 11:17:00,213968,Credit Card,Electronics,2
