session_id,customer_id,device_type,session_start,session_end,pages_visited,session_duration_minutes
SESS_00009929,CUST_000339,Desktop,2023-06-10 19:39:00,2023-06-10 20:29:00,7,50
SESS_00009930,CUST_000674,Mobile,2023-02-13 03:48:00,2023-02-13 04:07:00,2,19
SESS_00009931,CUST_001830,Mobile,2024-03-03 01:24:00,2024-03-03 01:59:00,5,35
SESS_00009932,CUST_001933,Desktop,2023-05-20 01:00:00,2023-05-20 02:45:00,15,105
SESS_00009933,CUST_000010,Mobile,2023-07-19 15:38:00,2023-07-19 15:58:00,4,20
SESS_00009934,CUST_001429,Desktop,2024-03-01 03:36:00,2024-03-01 05:02:00,43,86
SESS_00009935,CUST_001952,Mobile,2023-03-19 01:52:00,2023-03-19 02:36:00,22,44
SESS_00009936,CUST_000138,Mobile,2024-01-22 03:54:00,2024-01-22 04:23:00,4,29
SESS_00009937,CUST_001858,Tablet,2024-01-16 04:53:00,2024-01-16 05:31:00,12,38
SESS_00009938,CUST_001784,Mobile,2023-12-20 01:47:00,2023-12-20 02:11:00,6,24
SESS_00009939,CUST_001514,Mobile,2023-07-20 08:07:00,2023-07-20 08:47:00,5,40
SESS_00009940,CUST_001196,Mobile,2023-12-02 00:41:00,2023-12-02 00:57:00,2,16
SESS_00009941,CUST_001343,Mobile,2024-02-21 21:43:00,2024-02-21 22:14:00,15,31
SESS_00009942,CUST_001516,Tablet,2024-01-17 19:30:00,2024-01-17 20:22:00,6,52
SESS_00009943,CUST_001657,Mobile,2024-01-28 01:19:00,2024-01-28 02:00:00,13,41
SESS_00009944,CUST_000356,Desktop,2023-02-18 00:54:00,2023-02-18 02:53:00,14,119
SESS_00009945,CUST_000674,Mobile,2023-07-31 02:42:00,2023-07-31 02:54:00,6,12
SESS_00009946,CUST_001222,Desktop,2023-12-10 20:36:00,2023-12-10 21:58:00,16,82
SESS_00009947,CUST_001422,Mobile,2023-06-28 05:23:00,2023-06-28 05:41:00,3,18
SESS_00009948,CUST_001376,Mobile,2023-02-01 14:34:00,2023-02-01 15:10:00,12,36
SESS_00009949,CUST_000746,Mobile,2023-11-15 18:51:00,2023-11-15 19:11:00,5,20
SESS_00009950,CUST_000931,Mobile,2023-03-07 21:23:00,2023-03-07 21:31:00,2,8
SESS_00009951,CUST_001430,Mobile,2023-03-03 04:01:00,2023-03-03 04:38:00,7,37
SESS_00009952,CUST_001286,Mobile,2024-02-07 11:44:00,2024-02-07 12:06:00,11,22
SESS_00009953,CUST_001193,Mobile,2023-10-19 00:30:00,2023-10-19 00:34:00,2,4
SESS_00009954,CUST_001263,Desktop,2023-06-04 06:00:00,2023-06-04 06:55:00,7,55
SESS_00009955,CUST_001938,Desktop,2023-10-05 09:28:00,2023-10-05 09:46:00,3,18
SESS_00009956,CUST_000438,Mobile,2023-05-23 08:07:00,2023-05-23 08:29:00,11,22
SESS_00009957,CUST_001731,Mobile,2023-04-28 12:51:00,2023-04-28 12:59:00,1,8
SESS_00009958,CUST_001422,Mobile,2023-03-21 23:19:00,2023-03-21 23:23:00,1,4
SESS_00009959,CUST_000872,Desktop,2023-01-14 03:11:00,2023-01-14 04:19:00,9,68
SESS_00009960,CUST_001729,Mobile,2023-09-27 05:29:00,2023-09-27 05:31:00,1,2
SESS_00009961,CUST_001910,Desktop,2023-02-22 15:27:00,2023-02-22 15:40:00,4,13
SESS_00009962,CUST_001879,Mobile,2023-12-17 08:00:00,2023-12-17 08:10:00,1,10
SESS_00009963,CUST_000825,Mobile,2023-05-01 22:20:00,2023-05-01 22:49:00,4,29
SESS_00009964,CUST_001114,Desktop,2023-08-24 18:59:00,2023-08-24 20:48:00,27,109
SESS_00009965,CUST_000699,Mobile,2023-03-23 18:37:00,2023-03-23 18:45:00,4,8
SESS_00009966,CUST_000117,Desktop,2024-02-24 12:08:00,2024-02-24 13:57:00,18,109
SESS_00009967,CUST_000138,Desktop,2023-08-05 19:56:00,2023-08-05 20:59:00,12,63
SESS_00009968,CUST_001835,Mobile,2023-01-22 17:12:00,2023-01-22 17:23:00,3,11
SESS_00009969,CUST_001112,Mobile,2023-08-23 17:08:00,2023-08-23 17:32:00,12,24
SESS_00009970,CUST_001122,Desktop,2023-04-09 21:18:00,2023-04-09 21:30:00,1,12
SESS_00009971,CUST_001637,Mobile,2023-01-25 02:54:00,2023-01-25 03:26:00,16,32
SESS_00009972,CUST_000635,Mobile,2023-08-18 12:18:00,2023-08-18 12:22:00,2,4
SESS_00009973,CUST_000511,Mobile,2023-11-30 17:05:00,2023-11-30 17:31:00,13,26
SESS_00009974,CUST_000770,Mobile,2023-01-14 06:09:00,2023-01-14 06:37:00,14,28
SESS_00009975,CUST_001761,Tablet,2023-04-06 08:16:00,2023-04-06 08:33:00,5,17
SESS_00009976,CUST_001935,Mobile,2023-08-19 09:53:00,2023-08-19 10:31:00,9,38
SESS_00009977,CUST_000860,Desktop,2023-09-17 16:51:00,2023-09-17 18:11:00,16,80
SESS_00009978,CUST_001915,Mobile,2023-09-17 05:30:00,2023-09-17 05:46:00,4,16
SESS_00009979,CUST_000989,Mobile,2023-01-23 14:08:00,2023-01-23 14:28:00,4,20
SESS_00009980,CUST_000374,Desktop,2023-06-19 19:38:00,2023-06-19 21:00:00,16,82
SESS_00009981,CUST_001198,Mobile,2023-09-22 18:27:00,2023-09-22 19:02:00,4,35
SESS_00009982,CUST_000861,Desktop,2023-03-09 01:21:00,2023-03-09 03:16:00,16,115
SESS_00009983,CUST_000685,Desktop,2023-01-16 12:30:00,2023-01-16 12:55:00,4,25
SESS_00009984,CUST_000270,Mobile,2023-04-29 12:00:00,2023-04-29 12:35:00,11,35
SESS_00009985,CUST_000691,Desktop,2023-03-29 06:56:00,2023-03-29 07:31:00,5,35
SESS_00009986,CUST_000168,Desktop,2023-11-01 19:52:00,2023-11-01 21:42:00,18,110
SESS_00009987,CUST_001799,Mobile,2023-08-03 04:58:00,2023-08-03 05:41:00,6,43
SESS_00009988,CUST_001932,Desktop,2023-09-03 22:30:00,2023-09-04 00:17:00,15,107
SESS_00009989,CUST_001845,Desktop,2023-01-16 04:35:00,2023-01-16 05:46:00,17,71
SESS_00009990,CUST_001989,Tablet,2023-10-08 18:48:00,2023-10-08 19:37:00,16,49
SESS_00009991,CUST_001104,Desktop,2023-12-29 05:15:00,2023-12-29 07:01:00,53,106
SESS_00009992,CUST_001617,Desktop,2023-04-08 02:43:00,2023-04-08 04:33:00,18,110
SESS_00009993,CUST_001859,Tablet,2023-08-23 18:39:00,2023-08-23 19:28:00,6,49
SESS_00009994,CUST_000195,Mobile,2023-03-12 07:03:00,2023-03-12 07:32:00,4,29
SESS_00009995,CUST_000718,Mobile,2024-01-02 11:55:00,2024-01-02 12:09:00,4,14
SESS_00009996,CUST_000723,Mobile,2023-02-23 14:56:00,2023-02-23 15:17:00,3,21
SESS_00009997,CUST_000773,Mobile,2023-12-23 09:53:00,2023-12-23 10:19:00,4,26
SESS_00009998,CUST_000634,Mobile,2023-11-19 13:31:00,2023-11-19 13:39:00,1,8
SESS_00009999,CUST_001236,Mobile,2023-05-26 14:56:00,2023-05-26 15:04:00,2,8
SESS_00010000,CUST_001910,Desktop,2023-04-27 21:42:00,2023-04-27 23:42:00,20,120
SESS_00010001,CUST_000763,Mobile,2023-02-16 21:54:00,2023-02-16 22:22:00,14,28
SESS_00010002,CUST_001330,Mobile,2023-09-08 05:17:00,2023-09-08 05:19:00,1,2
SESS_00010003,CUST_000501,Mobile,2023-10-23 08:29:00,2023-10-23 08:59:00,10,30
SESS_00010004,CUST_001305,Mobile,2023-04-10 02:14:00,2023-04-10 02:30:00,2,16
SESS_00010005,CUST_001584,Tablet,2023-04-14 12:06:00,2023-04-14 12:29:00,7,23
SESS_00010006,CUST_000594,Mobile,2023-11-26 10:27:00,2023-11-26 10:48:00,3,21
SESS_00010007,CUST_001510,Tablet,2023-07-16 15:04:00,2023-07-16 15:50:00,23,46
SESS_00010008,CUST_000698,Mobile,2023-04-07 18:23:00,2023-04-07 18:55:00,10,32
SESS_00010009,CUST_001436,Mobile,2023-01-08 06:13:00,2023-01-08 06:31:00,9,18
SESS_00010010,CUST_000780,Desktop,2023-01-06 09:54:00,2023-01-06 11:40:00,21,106
SESS_00010011,CUST_000343,Desktop,2023-10-26 01:40:00,2023-10-26 02:49:00,34,69
SESS_00010012,CUST_001238,Mobile,2023-06-24 01:04:00,2023-06-24 01:23:00,6,19
SESS_00010013,CUST_000977,Mobile,2023-06-11 11:41:00,2023-06-11 11:53:00,2,12
SESS_00010014,CUST_000481,Desktop,2023-07-07 08:03:00,2023-07-07 09:50:00,13,107
SESS_00010015,CUST_000681,Tablet,2023-09-12 00:05:00,2023-09-12 00:56:00,7,51
SESS_00010016,CUST_001757,Mobile,2024-01-25 07:26:00,2024-01-25 07:43:00,5,17
SESS_00010017,CUST_000530,Mobile,2023-11-04 07:58:00,2023-11-04 08:34:00,5,36
SESS_00010018,CUST_001347,Desktop,2024-01-15 08:44:00,2024-01-15 10:43:00,29,119
SESS_00010019,CUST_000948,Desktop,2023-02-14 11:37:00,2023-02-14 12:39:00,7,62
SESS_00010020,CUST_000843,Mobile,2023-12-20 18:38:00,2023-12-20 18:45:00,1,7
SESS_00010021,CUST_000598,Mobile,2023-10-28 17:08:00,2023-10-28 17:31:00,11,23
SESS_00010022,CUST_000536,Mobile,2023-07-28 02:25:00,2023-07-28 02:33:00,1,8
SESS_00010023,CUST_000158,Mobile,2023-04-21 05:31:00,2023-04-21 05:40:00,2,9
SESS_00010024,CUST_001629,Desktop,2023-09-09 03:05:00,2023-09-09 04:22:00,19,77
SESS_00010025,CUST_000798,Desktop,2023-05-04 23:00:00,2023-05-05 00:01:00,10,61
SESS_00010026,CUST_001942,Mobile,2023-01-26 13:43:00,2023-01-26 14:12:00,4,29
SESS_00010027,CUST_000173,Desktop,2023-04-10 03:11:00,2023-04-10 03:33:00,2,22
SESS_00010028,CUST_000264,Mobile,2023-10-25 17:50:00,2023-10-25 18:25:00,7,35
SESS_00010029,CUST_001935,Desktop,2023-05-11 13:40:00,2023-05-11 14:36:00,7,56
SESS_00010030,CUST_001062,Mobile,2023-05-02 10:06:00,2023-05-02 10:32:00,13,26
SESS_00010031,CUST_000274,Desktop,2024-01-08 06:18:00,2024-01-08 08:10:00,22,112
SESS_00010032,CUST_001461,Desktop,2023-03-01 02:36:00,2023-03-01 03:01:00,5,25
SESS_00010033,CUST_000419,Mobile,2023-04-16 19:48:00,2023-04-16 20:02:00,7,14
SESS_00010034,CUST_001191,Mobile,2023-01-20 13:57:00,2023-01-20 14:40:00,10,43
SESS_00010035,CUST_001990,Mobile,2023-09-24 20:09:00,2023-09-24 20:20:00,1,11
SESS_00010036,CUST_000470,Mobile,2024-02-08 00:00:00,2024-02-08 00:38:00,4,38
SESS_00010037,CUST_000552,Mobile,2023-07-17 07:19:00,2023-07-17 07:54:00,17,35
SESS_00010038,CUST_001134,Desktop,2023-08-02 18:22:00,2023-08-02 19:10:00,8,48
SESS_00010039,CUST_001329,Desktop,2023-12-06 13:59:00,2023-12-06 15:58:00,59,119
SESS_00010040,CUST_001829,Mobile,2023-08-12 21:53:00,2023-08-12 22:30:00,5,37
SESS_00010041,CUST_001210,Mobile,2023-11-21 02:17:00,2023-11-21 02:55:00,19,38
SESS_00010042,CUST_001420,Mobile,2023-10-09 17:38:00,2023-10-09 18:19:00,5,41
SESS_00010043,CUST_000260,Mobile,2023-02-02 05:53:00,2023-02-02 05:56:00,1,3
SESS_00010044,CUST_001523,Mobile,2023-11-18 00:35:00,2023-11-18 00:48:00,1,13
SESS_00010045,CUST_000942,Mobile,2023-04-22 23:27:00,2023-04-22 23:41:00,2,14
SESS_00010046,CUST_000782,Mobile,2023-06-23 13:30:00,2023-06-23 14:12:00,10,42
SESS_00010047,CUST_000825,Mobile,2023-10-28 12:22:00,2023-10-28 12:40:00,6,18
SESS_00010048,CUST_000065,Mobile,2023-10-31 10:35:00,2023-10-31 10:46:00,3,11
SESS_00010049,CUST_000922,Mobile,2023-11-30 10:00:00,2023-11-30 10:43:00,10,43
SESS_00010050,CUST_000589,Mobile,2023-08-04 10:50:00,2023-08-04 11:16:00,5,26
SESS_00010051,CUST_000069,Desktop,2023-02-27 22:26:00,2023-02-28 00:13:00,35,107
SESS_00010052,CUST_001374,Mobile,2023-11-06 19:56:00,2023-11-06 20:33:00,6,37
SESS_00010053,CUST_001453,Mobile,2024-02-14 22:49:00,2024-02-14 23:13:00,4,24
SESS_00010054,CUST_000624,Mobile,2023-11-12 21:04:00,2023-11-12 21:31:00,3,27
SESS_00010055,CUST_000733,Desktop,2023-09-25 09:37:00,2023-09-25 09:53:00,4,16
SESS_00010056,CUST_000595,Tablet,2023-02-27 12:33:00,2023-02-27 13:31:00,11,58
SESS_00010057,CUST_000038,Desktop,2023-06-27 05:22:00,2023-06-27 07:17:00,23,115
SESS_00010058,CUST_000452,Mobile,2023-11-26 21:17:00,2023-11-26 21:57:00,6,40
SESS_00010059,CUST_001512,Mobile,2023-09-19 10:00:00,2023-09-19 10:15:00,7,15
SESS_00010060,CUST_001063,Mobile,2023-04-16 16:39:00,2023-04-16 16:50:00,2,11
SESS_00010061,CUST_000552,Desktop,2024-02-22 22:37:00,2024-02-23 00:19:00,12,102
SESS_00010062,CUST_001669,Desktop,2023-01-31 00:38:00,2023-01-31 02:32:00,57,114
SESS_00010063,CUST_001911,Desktop,2023-06-12 23:16:00,2023-06-12 23:44:00,9,28
SESS_00010064,CUST_000168,Mobile,2023-10-14 09:12:00,2023-10-14 09:24:00,4,12
SESS_00010065,CUST_001380,Desktop,2023-01-03 15:17:00,2023-01-03 16:29:00,14,72
SESS_00010066,CUST_000590,Mobile,2024-03-10 22:50:00,2024-03-10 23:14:00,8,24
SESS_00010067,CUST_000547,Mobile,2024-02-10 21:54:00,2024-02-10 22:36:00,21,42
SESS_00010068,CUST_000253,Desktop,2023-01-29 21:29:00,2023-01-29 23:00:00,22,91
SESS_00010069,CUST_001166,Mobile,2023-11-19 01:09:00,2023-11-19 01:52:00,10,43
SESS_00010070,CUST_001855,Mobile,2023-09-10 06:44:00,2023-09-10 07:28:00,11,44
SESS_00010071,CUST_001191,Mobile,2023-08-23 20:10:00,2023-08-23 20:46:00,4,36
SESS_00010072,CUST_000122,Mobile,2023-06-04 12:26:00,2023-06-04 12:56:00,7,30
SESS_00010073,CUST_000853,Mobile,2024-02-24 09:38:00,2024-02-24 09:55:00,5,17
SESS_00010074,CUST_000731,Mobile,2023-02-25 12:19:00,2023-02-25 12:58:00,6,39
SESS_00010075,CUST_001048,Mobile,2023-09-05 08:11:00,2023-09-05 08:44:00,4,33
SESS_00010076,CUST_001899,Mobile,2023-01-15 02:44:00,2023-01-15 03:18:00,5,34
SESS_00010077,CUST_000953,Mobile,2024-01-14 05:51:00,2024-01-14 06:07:00,2,16
SESS_00010078,CUST_001244,Tablet,2024-02-21 16:59:00,2024-02-21 17:57:00,8,58
SESS_00010079,CUST_000680,Desktop,2023-09-22 14:36:00,2023-09-22 15:49:00,36,73
SESS_00010080,CUST_000822,Desktop,2023-08-11 13:22:00,2023-08-11 14:10:00,16,48
SESS_00010081,CUST_000544,Desktop,2023-09-22 17:23:00,2023-09-22 17:59:00,18,36
SESS_00010082,CUST_000505,Mobile,2023-05-26 13:35:00,2023-05-26 14:04:00,3,29
SESS_00010083,CUST_001411,Desktop,2023-08-19 06:01:00,2023-08-19 06:41:00,5,40
SESS_00010084,CUST_001822,Desktop,2023-01-28 21:00:00,2023-01-28 21:14:00,2,14
SESS_00010085,CUST_000760,Desktop,2023-04-19 12:22:00,2023-04-19 14:15:00,16,113
SESS_00010086,CUST_000894,Desktop,2023-08-29 06:31:00,2023-08-29 07:02:00,5,31
SESS_00010087,CUST_001626,Desktop,2023-04-04 13:32:00,2023-04-04 15:18:00,13,106
SESS_00010088,CUST_001008,Mobile,2023-07-17 02:45:00,2023-07-17 02:55:00,1,10
SESS_00010089,CUST_001055,Desktop,2024-02-03 17:17:00,2024-02-03 17:59:00,21,42
SESS_00010090,CUST_000638,Desktop,2023-03-07 11:14:00,2023-03-07 12:45:00,30,91
SESS_00010091,CUST_000861,Desktop,2023-01-10 05:58:00,2023-01-10 07:16:00,9,78
SESS_00010092,CUST_000888,Mobile,2023-11-05 00:45:00,2023-11-05 01:22:00,6,37
SESS_00010093,CUST_001020,Mobile,2023-09-03 10:52:00,2023-09-03 11:25:00,5,33
SESS_00010094,CUST_001000,Mobile,2023-04-12 11:37:00,2023-04-12 11:56:00,2,19
SESS_00010095,CUST_001653,Mobile,2023-05-30 13:52:00,2023-05-30 14:09:00,4,17
SESS_00010096,CUST_000357,Desktop,2023-09-14 21:23:00,2023-09-14 22:00:00,9,37
SESS_00010097,CUST_000966,Mobile,2023-06-08 13:09:00,2023-06-08 13:14:00,1,5
SESS_00010098,CUST_001830,Desktop,2023-07-28 10:09:00,2023-07-28 11:19:00,23,70
SESS_00010099,CUST_000676,Mobile,2024-01-01 19:41:00,2024-01-01 20:07:00,6,26
SESS_00010100,CUST_000730,Desktop,2023-03-21 16:36:00,2023-03-21 17:49:00,36,73
SESS_00010101,CUST_001567,Mobile,2023-01-27 02:57:00,2023-01-27 03:30:00,4,33
SESS_00010102,CUST_000821,Mobile,2023-10-25 12:56:00,2023-10-25 13:23:00,3,27
SESS_00010103,CUST_000878,Tablet,2023-11-19 15:45:00,2023-11-19 16:44:00,29,59
SESS_00010104,CUST_000657,Mobile,2023-07-29 21:40:00,2023-07-29 21:54:00,7,14
SESS_00010105,CUST_001299,Mobile,2024-01-19 14:56:00,2024-01-19 15:21:00,4,25
SESS_00010106,CUST_000283,Desktop,2023-06-24 14:59:00,2023-06-24 16:26:00,17,87
SESS_00010107,CUST_000959,Mobile,2023-11-28 12:24:00,2023-11-28 13:01:00,18,37
SESS_00010108,CUST_001585,Mobile,2023-01-18 00:10:00,2023-01-18 00:40:00,10,30
SESS_00010109,CUST_001580,Mobile,2024-01-20 03:15:00,2024-01-20 03:46:00,10,31
SESS_00010110,CUST_001568,Tablet,2023-08-03 10:04:00,2023-08-03 10:17:00,3,13
SESS_00010111,CUST_000641,Mobile,2023-10-15 10:30:00,2023-10-15 11:11:00,6,41
SESS_00010112,CUST_000285,Mobile,2023-07-11 04:15:00,2023-07-11 04:33:00,2,18
SESS_00010113,CUST_000098,Mobile,2023-04-03 22:05:00,2023-04-03 22:14:00,1,9
SESS_00010114,CUST_001254,Desktop,2023-01-31 12:18:00,2023-01-31 12:52:00,4,34
SESS_00010115,CUST_000875,Mobile,2023-11-16 14:29:00,2023-11-16 15:07:00,9,38
SESS_00010116,CUST_000527,Desktop,2024-03-07 14:42:00,2024-03-07 15:49:00,16,67
SESS_00010117,CUST_001667,Tablet,2023-11-01 05:42:00,2023-11-01 06:37:00,6,55
SESS_00010118,CUST_001823,Tablet,2023-01-23 11:02:00,2023-01-23 11:20:00,9,18
SESS_00010119,CUST_001147,Mobile,2024-01-24 05:30:00,2024-01-24 05:47:00,3,17
SESS_00010120,CUST_001186,Mobile,2024-01-22 21:42:00,2024-01-22 21:55:00,6,13
SESS_00010121,CUST_001245,Desktop,2024-01-14 03:44:00,2024-01-14 04:46:00,8,62
SESS_00010122,CUST_001553,Mobile,2023-09-03 22:47:00,2023-09-03 23:18:00,15,31
SESS_00010123,CUST_001614,Desktop,2023-01-16 16:25:00,2023-01-16 17:23:00,7,58
SESS_00010124,CUST_001180,Mobile,2024-01-24 08:28:00,2024-01-24 09:08:00,13,40
SESS_00010125,CUST_001885,Mobile,2023-10-10 22:47:00,2023-10-10 22:52:00,1,5
SESS_00010126,CUST_001140,Desktop,2023-04-11 18:08:00,2023-04-11 19:15:00,8,67
SESS_00010127,CUST_001114,Desktop,2023-02-22 22:30:00,2023-02-22 23:45:00,12,75
SESS_00010128,CUST_001637,Mobile,2023-07-01 21:11:00,2023-07-01 21:43:00,4,32
SESS_00010129,CUST_001053,Mobile,2023-08-10 18:00:00,2023-08-10 18:42:00,14,42
SESS_00010130,CUST_000063,Mobile,2023-11-21 00:19:00,2023-11-21 00:43:00,12,24
SESS_00010131,CUST_000351,Mobile,2023-10-28 14:51:00,2023-10-28 15:32:00,5,41
SESS_00010132,CUST_001217,Mobile,2023-02-22 23:26:00,2023-02-22 23:57:00,15,31
SESS_00010133,CUST_000796,Mobile,2023-02-08 07:30:00,2023-02-08 07:34:00,2,4
SESS_00010134,CUST_001032,Desktop,2023-12-14 03:06:00,2023-12-14 03:16:00,1,10
SESS_00010135,CUST_000910,Mobile,2023-04-14 11:22:00,2023-04-14 11:34:00,1,12
SESS_00010136,CUST_001011,Mobile,2023-09-21 08:23:00,2023-09-21 08:32:00,3,9
SESS_00010137,CUST_000908,Mobile,2024-01-10 22:04:00,2024-01-10 22:06:00,1,2
SESS_00010138,CUST_001826,Mobile,2023-12-04 22:13:00,2023-12-04 22:57:00,7,44
SESS_00010139,CUST_001430,Mobile,2023-10-02 06:19:00,2023-10-02 07:00:00,5,41
SESS_00010140,CUST_001113,Mobile,2023-08-17 21:29:00,2023-08-17 22:05:00,5,36
SESS_00010141,CUST_001760,Mobile,2023-11-08 23:17:00,2023-11-08 23:25:00,2,8
SESS_00010142,CUST_001545,Desktop,2023-07-18 15:37:00,2023-07-18 16:41:00,9,64
SESS_00010143,CUST_001474,Mobile,2023-12-17 16:01:00,2023-12-17 16:35:00,6,34
SESS_00010144,CUST_001124,Mobile,2023-06-02 14:26:00,2023-06-02 14:36:00,2,10
SESS_00010145,CUST_001426,Mobile,2024-01-10 18:36:00,2024-01-10 19:03:00,5,27
SESS_00010146,CUST_000339,Mobile,2024-01-20 07:12:00,2024-01-20 07:33:00,4,21
SESS_00010147,CUST_001763,Mobile,2023-11-29 02:44:00,2023-11-29 03:15:00,5,31
SESS_00010148,CUST_001167,Mobile,2023-02-19 15:30:00,2023-02-19 15:37:00,3,7
SESS_00010149,CUST_001757,Desktop,2023-12-14 20:10:00,2023-12-14 20:25:00,5,15
SESS_00010150,CUST_000995,Mobile,2023-10-01 13:16:00,2023-10-01 13:25:00,4,9
SESS_00010151,CUST_001112,Mobile,2023-11-12 21:18:00,2023-11-12 21:48:00,7,30
SESS_00010152,CUST_000965,Mobile,2023-02-09 14:36:00,2023-02-09 15:14:00,12,38
SESS_00010153,CUST_001079,Mobile,2023-09-29 12:32:00,2023-09-29 12:50:00,3,18
SESS_00010154,CUST_000997,Mobile,2023-10-03 13:48:00,2023-10-03 14:05:00,2,17
SESS_00010155,CUST_000331,Mobile,2023-05-19 12:38:00,2023-05-19 13:14:00,7,36
SESS_00010156,CUST_000186,Mobile,2023-11-19 13:34:00,2023-11-19 13:58:00,3,24
SESS_00010157,CUST_000718,Mobile,2023-02-04 07:05:00,2023-02-04 07:17:00,2,12
SESS_00010158,CUST_001297,Mobile,2023-12-15 15:13:00,2023-12-15 15:20:00,1,7
SESS_00010159,CUST_001709,Mobile,2024-03-04 04:50:00,2024-03-04 05:26:00,18,36
SESS_00010160,CUST_000734,Mobile,2023-11-08 00:17:00,2023-11-08 00:31:00,2,14
SESS_00010161,CUST_001311,Tablet,2023-02-18 23:08:00,2023-02-18 23:50:00,5,42
SESS_00010162,CUST_001991,Desktop,2023-02-23 22:20:00,2023-02-23 23:56:00,48,96
SESS_00010163,CUST_001389,Desktop,2023-07-18 06:38:00,2023-07-18 08:15:00,24,97
SESS_00010164,CUST_000698,Desktop,2023-02-13 21:10:00,2023-02-13 23:00:00,18,110
SESS_00010165,CUST_000694,Desktop,2023-12-23 16:36:00,2023-12-23 16:53:00,5,17
SESS_00010166,CUST_001558,Desktop,2023-01-03 16:57:00,2023-01-03 18:21:00,14,84
SESS_00010167,CUST_001736,Mobile,2023-02-12 23:31:00,2023-02-13 00:12:00,5,41
SESS_00010168,CUST_001646,Desktop,2023-02-21 03:54:00,2023-02-21 05:31:00,24,97
SESS_00010169,CUST_001244,Desktop,2023-12-07 16:28:00,2023-12-07 16:54:00,3,26
SESS_00010170,CUST_000540,Desktop,2023-09-28 23:13:00,2023-09-28 23:58:00,15,45
SESS_00010171,CUST_001955,Mobile,2023-01-28 22:40:00,2023-01-28 23:08:00,5,28
SESS_00010172,CUST_001768,Mobile,2023-06-01 02:25:00,2023-06-01 02:58:00,16,33
SESS_00010173,CUST_000259,Desktop,2023-05-01 18:33:00,2023-05-01 19:51:00,13,78
SESS_00010174,CUST_000210,Mobile,2023-04-20 22:58:00,2023-04-20 23:38:00,5,40
SESS_00010175,CUST_001976,Mobile,2023-10-30 15:39:00,2023-10-30 16:05:00,4,26
SESS_00010176,CUST_001090,Mobile,2023-09-04 16:39:00,2023-09-04 17:19:00,8,40
SESS_00010177,CUST_001603,Desktop,2023-04-01 08:12:00,2023-04-01 10:05:00,22,113
SESS_00010178,CUST_000257,Desktop,2023-06-08 22:40:00,2023-06-09 00:16:00,12,96
SESS_00010179,CUST_000434,Desktop,2023-08-11 23:29:00,2023-08-12 00:20:00,17,51
SESS_00010180,CUST_000416,Mobile,2024-01-10 23:23:00,2024-01-10 23:51:00,9,28
SESS_00010181,CUST_000957,Mobile,2023-02-21 00:42:00,2023-02-21 01:24:00,6,42
SESS_00010182,CUST_001913,Tablet,2023-09-19 21:36:00,2023-09-19 22:09:00,11,33
SESS_00010183,CUST_000416,Tablet,2024-02-26 10:47:00,2024-02-26 11:18:00,15,31
SESS_00010184,CUST_001601,Mobile,2023-04-10 20:58:00,2023-04-10 21:42:00,22,44
SESS_00010185,CUST_001091,Mobile,2023-06-20 04:18:00,2023-06-20 04:51:00,16,33
SESS_00010186,CUST_001180,Mobile,2023-07-11 07:22:00,2023-07-11 07:37:00,7,15
SESS_00010187,CUST_001997,Mobile,2024-01-17 14:28:00,2024-01-17 14:38:00,1,10
SESS_00010188,CUST_001753,Desktop,2023-03-03 16:29:00,2023-03-03 16:50:00,4,21
SESS_00010189,CUST_001358,Mobile,2023-04-11 09:20:00,2023-04-11 10:03:00,5,43
SESS_00010190,CUST_000997,Mobile,2024-02-23 16:16:00,2024-02-23 16:50:00,11,34
SESS_00010191,CUST_001164,Mobile,2023-10-18 22:48:00,2023-10-18 23:20:00,8,32
SESS_00010192,CUST_000242,Desktop,2023-04-21 11:14:00,2023-04-21 11:37:00,2,23
SESS_00010193,CUST_001460,Mobile,2023-03-08 06:43:00,2023-03-08 07:01:00,3,18
SESS_00010194,CUST_001297,Mobile,2023-11-03 05:58:00,2023-11-03 06:36:00,7,38
SESS_00010195,CUST_001792,Mobile,2023-09-20 07:28:00,2023-09-20 07:33:00,2,5
SESS_00010196,CUST_000270,Mobile,2023-05-24 15:07:00,2023-05-24 15:12:00,1,5
SESS_00010197,CUST_001788,Desktop,2024-03-05 02:03:00,2024-03-05 02:39:00,6,36
SESS_00010198,CUST_000496,Mobile,2023-11-28 06:14:00,2023-11-28 06:21:00,3,7
SESS_00010199,CUST_000322,Mobile,2023-10-29 14:57:00,2023-10-29 15:37:00,8,40
SESS_00010200,CUST_001323,Mobile,2023-05-10 08:21:00,2023-05-10 08:34:00,2,13
SESS_00010201,CUST_001681,Mobile,2023-11-22 13:42:00,2023-11-22 14:22:00,8,40
SESS_00010202,CUST_001894,Mobile,2023-07-15 21:11:00,2023-07-15 21:54:00,10,43
SESS_00010203,CUST_000308,Desktop,2023-09-18 05:12:00,2023-09-18 06:22:00,14,70
SESS_00010204,CUST_000824,Mobile,2023-04-23 14:32:00,2023-04-23 15:08:00,5,36
SESS_00010205,CUST_000511,Mobile,2023-02-15 07:02:00,2023-02-15 07:31:00,5,29
SESS_00010206,CUST_000992,Tablet,2023-02-22 04:40:00,2023-02-22 04:58:00,2,18
SESS_00010207,CUST_001000,Tablet,2023-09-30 13:35:00,2023-09-30 14:16:00,10,41
